StateName,DistrictName,BlockName,Season,Sector,Category,Crop,QueryType,QueryText,KccAns,CreatedOn,year,month
ANDHRA PRADESH,KURNOOL,KOLIMIGUNDLA,NA,AGRICULTURE,Pulses,Green Gram (Moong Bean/ Moong),Varieties,farmer asked query on varieties of green gram ?,"-ఎమ్.జి.జి. – 295- మొక్కలు నిటారుగా పెరగుతాయి. కాపు మొక్క పైభాగానే ఉండి, గింజ మధ్యస్థ లావుగా, సాదాగా ఉంటుండి. నల్లమచ్చ తెగులును తట్టుకొంటుంది. మోవ్వుకుళ్ళు తెగులును కొంతవరకు తట్టుకొంటుంది.",2024-03-10T21:03:31.37,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం మబ్బు లుగా ఉంటుంది 

",2024-03-11T08:21:58.917,2024,3
ANDHRA PRADESH,KURNOOL,VELDURTHI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO  CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.
",2024-03-11T08:56:13.05,2024,3
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం మబ్బు లుగా ఉంటుంది 

",2024-03-11T11:16:58.163,2024,3
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Government Schemes,farmer asked query on about input subsidy details,recommended to please contact technical assistant . b.usha rani 8331057421,2024-03-11T12:34:12.157,2024,3
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-03-11T12:54:58.723,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER AND NO SHOWERS  IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.

",2024-03-11T13:11:15.737,2024,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER AND NO SHOWERS  IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.
",2024-03-11T13:35:44.033,2024,3
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-11T14:32:19.03,2024,3
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Sowing Time and Weather,cotton sowing season ?,"ప్రత్తి సాధారణంగా ఏకవార్షిక పంట. ఇది ఖరీఫ్ సాగకు అనుకూలమైన పంట. పంటకాలం దాదాపు ఏడు నుండి ఎనిమిజి నెలలు. దీనిని జూన్, జులై నెలలో విత్తుకోవచ్చు. వర్షాధారంగా జులై 20 తరువాత ప్రత్తిని విత్తితే దిగుబడులు బాగా తగ్గుతాయి.

నీటి వసతి ఉన్న చోట ప్రత్తిని మే చివర లేద జూన్ మొదటి పక్షంలో విత్తుకుంటే దిగుబడులు బాగా వస్తాయి. తొలకరిలో కనీసం 60 మి.మీ. వర్షం కురిసిన తర్తాత మంచి తేమలో ప్రత్తిని విత్తుకుంటే, భూమిలో వేడి తగ్గి, మొలక శాతం బాగుంటుంది.

",2024-03-11T17:21:22.073,2024,3
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-12T15:52:20.79,2024,3
ANDHRA PRADESH,KURNOOL,DHONE ALIAS DRONACHALAM,NA,HORTICULTURE,Fruits,Banana,Market Information,"FARMER ASKED QUERY ABOUT MARKET INFORMATION OF BANANA
","1800 233 7425 , 1800 103 8616 - MARKETING KISAN CELL
https://enam.gov.in/web/Enam_ctrl/enam_registration",2024-03-12T15:53:53.143,2024,3
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం మబ్బు లుగా ఉంటుంది 
",2024-03-13T08:08:22.85,2024,3
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Cereals,Paddy (Dhan),"	Plant Protection	"," FERTILIZER MANAGEMENT IN PADDY MAIN FIELD
","--RECOMMENDED TO APPLY 1 BAG - DAP , UREA -33 KGS , POTASH - 15-20 KGS  BEFORE TRANSPLANTING IN MAIN FIELD ., LATER 32 KGS OF UREA AND 15 KGS OF POTASH AT 25-30 DAYS( PILAKA DASHA ) AND ALSO AT 60-65 DAYS ( CHIRRUPOTTA DASHA) ",2024-03-13T10:50:18.567,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-13T17:11:50.34,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-13T17:12:49.417,2024,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,HORTICULTURE,Vegetables,Onion,Market Information,farmer asked query on onion market price ?," onion market price -1,710",2024-03-14T10:28:30.313,2024,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,HORTICULTURE,Vegetables,Onion,Market Information,FARMER ASKED QUERY ABOUT MARKET INFORMATION OF ONION?,"                                                                                         Min Price	Modal Price	Max Price
ANDHRA PRADESH	KURNOOL	ONION	              329	          1,469	          1,669/Q",2024-03-15T08:17:21.467,2024,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,HORTICULTURE,Vegetables,Onion,Market Information,FARMER ASKED QUERY ABOUT MARKET INFORMATION OF ONION?,"                                                                                         Min Price	Modal Price	Max Price
ANDHRA PRADESH	KURNOOL	ONION	              329	          1,469	          1,669/Q",2024-03-15T08:17:27.56,2024,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?
","PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER 
దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
8331057514,8331057421",2024-03-15T09:57:54.087,2024,3
ANDHRA PRADESH,KURNOOL,HALAHARVI,NA,AGRICULTURE,Others,Others,Government Schemes,"FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME 
","దయచేసి  మీ  మండల వ్యవసాయ అధికారిని సంప్రదించండి
",2024-03-15T14:45:30.147,2024,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,"Payment Status :
2nd installment payment stoped by state on request of Districts
PLEASE CONTACT YOUR MANDAL AGRICULTURAL OFFICER ",2024-03-15T15:40:27.847,2024,3
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.",2024-03-15T16:34:31.583,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Fiber Crops,Cotton (Kapas),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-15T20:50:26.993,2024,3
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,HORTICULTURE,Vegetables,Chillies,Market Information,FARMER ASKED QUERY ON MARKET INFORMATION OF chilli,"                                                                                       		
ANDHRA PRADESH	GUNTUR	CHILLI BADIGA    Price in Rs.	Min Price-5,000	Modal Price-13,000 	Max Price-36,000
",2024-03-16T21:29:37.953,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,HORTICULTURE,Vegetables,Onion,Market Information,FARMER ASKED QUERY ON ONION PRICE,"                                                                                 Min Price	Modal Price	Max Price
ANDHRA PRADESH	KURNOOL	ONION	     326	          810	             1,515",2024-03-17T07:01:33.05,2024,3
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME?,"RECOMMENDED TO CALL AFTER SOME TIME DUE TO SITE PROBLEM
దయచేసి కొంచెం సమయం తరువాత తిరిగి మరల కాల్ చేయండి.
",2024-03-17T10:34:54.507,2024,3
ANDHRA PRADESH,KURNOOL,CHAGALAMARRI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN SAMMAN NIDHI SCHEME BENIFICIARY STATUS,"OTP has been sent at Aadhaar registered mobile no.

PLEASE CALL BACK AFTER GETTING PM KISAN REGISTER MOBILE NUMBER",2024-03-17T13:26:30.813,2024,3
ANDHRA PRADESH,KURNOOL,ALLAGADDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.

",2024-03-17T15:25:10.357,2024,3
ANDHRA PRADESH,KURNOOL,YEMMIGANUR,NA,HORTICULTURE,Vegetables,Curry Leaf,"	Plant Protection	","FARMER ASKED QUERY ON WILT ,ROOT ROT MANAGEMENT IN CURRYLEAF","RECOMMENDED TO SPRAY COPPER OXY CHLORIDE  (BLITOX,BLUE COPPER) 600  GM /200 LITRES OF WATER / ACRE  
కాపర్ ఆక్సీక్లోరైడ్  600 గ్రాములు   / 200 లీటర్ల నీటికి చొప్పున కలిపి ఒక ఎకరాకు పిచికారి చేయాలి ",2024-03-17T18:20:47.423,2024,3
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Vegetables,Chillies,Market Information,Farmer asked query on Mandi details,"                                                                                         Min Price	Modal Price	Max Price
ANDHRA PRADESH	GUNTUR	CHILLI BADIGA	    9,500	           12,000	           30,000",2024-03-18T07:12:29.32,2024,3
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-18T10:12:38.737,2024,3
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది 
",2024-03-18T15:18:40.133,2024,3
ANDHRA PRADESH,KURNOOL,ATMAKUR,NA,AGRICULTURE,Others,Brinjal,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY AND DRY WEATHER IN YOUR AREA
మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది,వర్షం  పడే అవకాశం లేదు",2024-03-18T16:44:16.43,2024,3
ANDHRA PRADESH,KURNOOL,KOWTHALAM,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO  CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం లేదు.
",2024-03-18T16:56:33.523,2024,3
ANDHRA PRADESH,KURNOOL,ADONI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.,2024-03-18T17:06:18.487,2024,3
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NA,HORTICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
 మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం ఉంది.
",2024-03-18T18:40:03.63,2024,3
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Cereals,Paddy (Dhan),Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-18T20:52:02.013,2024,3
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ (10%).  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ 08067735999 / 9243345433
",2024-03-18T21:49:10.113,2024,3
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-18T21:54:40.87,2024,3
ANDHRA PRADESH,KURNOOL,ALUR,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-03-18T21:59:30.453,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-19T09:41:19.297,2024,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-19T09:50:24.777,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Vegetables,Onion,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-19T09:55:24.397,2024,3
ANDHRA PRADESH,KURNOOL,CHIPPAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"THERE IS CHANCE OF CLOUDY WEATHER IN YOUR AREA 
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.
",2024-03-19T10:32:01.217,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం ఎండ , మబ్బులుగా ఉంటుంది 
",2024-03-19T15:52:46.423,2024,3
ANDHRA PRADESH,KURNOOL,RUDRAVARAM,NA,AGRICULTURE,Millets,Maize (Makka),Weather,Farmer asked query on Weather,మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.,2024-03-19T17:17:06.44,2024,3
ANDHRA PRADESH,KURNOOL,C.BELAGAL,NA,HORTICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, NO CHANCE OF SHOWERS IN YOUR AREA మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.వర్షం  పడే అవకాశం లేదు.",2024-03-19T18:29:15.533,2024,3
ANDHRA PRADESH,KURNOOL,HOLAGUNDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతం లో ఈ రోజు వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది, వర్షం పడే అవకాశం లేదు.
",2024-03-19T20:25:04.52,2024,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతం లో ఈ రోజు వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది, వర్షం పడే అవకాశం లేదు.
",2024-03-19T20:57:19.477,2024,3
ANDHRA PRADESH,KURNOOL,KOSIGI,NA,AGRICULTURE,Others,Others,Government Schemes,FARMER ASKED QUERY ON PM KISAN TECHNICAL AO CONTACT NUMBER,RECOMMENDED TO PM KISAN TECHNICAL AO CONTACT NUMBER 8331057421,2024-03-20T10:04:02.993,2024,3
ANDHRA PRADESH,KURNOOL,GONEGANDLA,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతంలో వాతావరణం ఎండ,మబ్బులుగా ఉంటుంది.
",2024-03-20T16:21:56.287,2024,3
ANDHRA PRADESH,KURNOOL,TUGGALI,NA,AGRICULTURE,Oilseeds,Groundnut (pea nut/mung phalli),Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-03-20T17:47:31.3,2024,3
ANDHRA PRADESH,KURNOOL,DEVANAKONDA,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"CLOUDY WEATHER, THERE IS A CHANCE OF  SHOWERS IN YOUR AREA  
మీ ప్రాంతములో వాతావరణం మబ్బులుగా ఉంటుంది.జల్లులు పడే అవకాశం ఉంది.
",2024-03-20T18:53:17.46,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"
ANDHRA PRADESH	GUNTUR	CHILLI-TEJA	
Min Price ; 5,000	
Modal Price ; 20,000	
Max Price; 22,500",2024-03-20T20:23:41.88,2024,3
ANDHRA PRADESH,KURNOOL,MANTRALAYAM,NA,AGRICULTURE,Vegetables,Chillies,Weather,Farmer asked query on Weather,"మీ ప్రాంతములో వాతావరణం పొడిగా ఉంటుంది 
",2024-03-20T21:19:03.233,2024,3
ANDHRA PRADESH,KURNOOL,KRISHNAGIRI,NA,AGRICULTURE,Others,Others,Weather,Farmer asked query on Weather,"మీ ప్రాంతం లో వాతావరణం ఎండా  మబ్బులుగా ఉంటుంది వర్షము పడే అవకాశం లేదు.
Weather in your area is sunny and cloudy with no chance of rain.
",2024-03-22T12:01:26.493,2024,3
